"Task_ID","Coupon_Title"
"360098","推播優惠"
"360102","優惠券"
"360111","邀請優惠"
"360113","邀請優惠"
"360114","嗨到集點-三點獎勵"
"360116","推播優惠"
"360117","邀請優惠"
"360139","優惠券"
"360145","註冊優惠"
"360156","邀請優惠"
"360157","嗨到集點-六點獎勵"
"360158","50元優惠券"
"360161","嗨到集點-六點獎勵"
"360164","推播優惠"
"360171","15分未達優惠"
"360172","推播優惠"
"360173","50元優惠券"
"360204","台新卡友禮遇"
"360228","台新卡友禮遇"
"360229","15分未達優惠"
"360233","嗨到集點-三點獎勵"
"360244","15分未達優惠"
"360255","邀請優惠"
"360258","信用卡綁定優惠"
"360266","註冊優惠"
"360269","推播優惠"
"360271","註冊優惠"
"360272","50元優惠券"
"360274","50元優惠券"
"360275","嗨到集點-三點獎勵"
"360276","註冊優惠"
"360282","註冊優惠"
"360299","兆豐頂級卡友2020優惠"
"360310","台新卡友禮遇"
"360323","邀請優惠"
"360324","註冊優惠"
"360330","優惠券"
"360342","邀請優惠"
"360348","註冊優惠"
"360351","推播優惠"
"360354","15分未達優惠"
"360355","line首次優惠"
"360360","嗨到集點-六點獎勵"
"360370","嗨到集點-三點獎勵"
"360371","嗨到集點-三點獎勵"
"360372","邀請優惠"
"360373","邀請優惠"
"360374","邀請優惠"
"360378","邀請優惠"
"360379","台新卡友禮遇"
"360383","邀請優惠"
"360385","信用卡綁定優惠"
"360393","邀請優惠"
"360397","優惠券"
"360402","優惠券"
"360403","信用卡綁定優惠"
"360405","嗨到集點-三點獎勵"
"360406","推播優惠"
"360407","推播優惠"
"360411","註冊優惠"
"360412","註冊優惠"
"360419","信用卡綁定優惠"
"360425","註冊優惠"
"360427","嗨到集點-六點獎勵"
"360442","邀請優惠"
"360447","優惠券"
"360456","50元優惠券"
"360458","15分未達優惠"
"360459","15分未達優惠"
"360460","嗨到集點-六點獎勵"
"360463","推播優惠"
"360464","推播優惠"
"360468","邀請優惠"
"360473","台新信用卡首用優惠"
"360485","推播優惠"
"360486","邀請優惠"
"360492","優惠券"
"360493","50元優惠券"
"360495","50元優惠券"
"360498","邀請優惠"
"360505","邀請優惠"
"360515","信用卡綁定優惠"
"360517","註冊優惠"
"360520","邀請優惠"
"360527","邀請優惠"
"360529","15分未達優惠"
"360532","15分未達優惠"
"360533","優惠券"
"360534","15分未達優惠"
"360535","15分未達優惠"
"360537","50元優惠券"
"360538","15分未達優惠"
"360542","15分未達優惠"
"360550","15分未達優惠"
"360558","嗨到集點-六點獎勵"
"360561","邀請優惠"
"360568","註冊優惠"
"360573","信用卡綁定優惠"
"360575","15分未達優惠"
"360586","信用卡綁定優惠"
"360591","優惠券"
"360597","優惠券"
"360602","50元優惠券"
"360605","優惠券"
"360607","50元優惠券"
"360609","註冊優惠"
"360615","台新信用卡首用優惠"
"360620","邀請優惠"
"360621","優惠券"
"360624","邀請優惠"
"360628","嗨到集點-十點獎勵"
"360631","邀請優惠"
"360632","邀請優惠"
"360633","15分未達優惠"
"360644","優惠券"
"360646","15分未達優惠"
"360647","15分未達優惠"
"360649","邀請優惠"
"360651","優惠券"
"360653","註冊優惠"
"360664","優惠券"
"360666","15分未達優惠"
"360667","15分未達優惠"
"360668","邀請優惠"
"360669","台新卡友禮遇"
"360671","邀請優惠"
"360672","邀請優惠"
"360674","台新信用卡首用優惠"
"360679","推播優惠"
"360686","邀請優惠"
"360687","註冊優惠"
"360694","50元優惠券"
"360696","優惠券"
"360700","嗨到集點-十點獎勵"
"360703","邀請優惠"
"360706","50元優惠券"
"360723","50元優惠券"
"360732","註冊優惠"
"360735","15分未達優惠"
"360740","嗨到集點-三點獎勵"
"360744","優惠券"
"360747","優惠券"
"360752","邀請優惠"
"360754","邀請優惠"
"360760","15分未達優惠"
"360769","50元優惠券"
"360777","50元優惠券"
"360786","優惠券"
"360787","邀請優惠"
"360798","推播優惠"
"360809","註冊優惠"
"360812","註冊優惠"
"360813","註冊優惠"
"360814","註冊優惠"
"360825","優惠券"
"360835","推播優惠"
"360844","50元優惠券"
"360845","15分未達優惠"
"360846","15分未達優惠"
"360851","嗨到集點-六點獎勵"
"360852","嗨到集點-六點獎勵"
"360855","推播優惠"
"360862","邀請優惠"
"360867","邀請優惠"
"360875","註冊優惠"
"360881","台新卡友禮遇"
"360899","嗨到集點-六點獎勵"
"360910","邀請優惠"
"360918","15分未達優惠"
"360919","嗨到集點-六點獎勵"
"360922","嗨到集點-六點獎勵"
"360927","註冊優惠"
"360931","註冊優惠"
"360933","註冊優惠"
"360937","邀請優惠"
"360939","15分未達優惠"
"360943","優惠券"
"360950","邀請優惠"
"360951","邀請優惠"
"360958","邀請優惠"
"360982","註冊優惠"
"360990","嗨到集點-六點獎勵"
"360994","推播優惠"
"360995","註冊優惠"
"361001","推播優惠"
"361003","信用卡綁定優惠"
"361010","50元優惠券"
"361017","註冊優惠"
"361018","註冊優惠"
"361020","嗨到集點-六點獎勵"
"361025","優惠券"
"361027","嗨到集點-六點獎勵"
"361028","50元優惠券"
"361031","台新卡友禮遇"
"361038","優惠券"
"361050","15分未達優惠"
"361061","15分未達優惠"
"361069","50元優惠券"
"361074","推播優惠"
"361075","50元優惠券"
"361078","註冊優惠"
"361084","推播優惠"
"361093","50元優惠券"
"361103","推播優惠"
"361114","嗨到集點-六點獎勵"
"361117","邀請優惠"
"361118","邀請優惠"
"361119","50元優惠券"
"361122","邀請優惠"
"361130","推播優惠"
"361134","註冊優惠"
"361146","優惠券"
"361149","優惠券"
"361152","50元優惠券"
"361156","50元優惠券"
"361157","嗨到集點-六點獎勵"
"361162","註冊優惠"
"361168","15分未達優惠"
"361170","註冊優惠"
"361172","會員回饋"
"361184","邀請優惠"
"361190","50元優惠券"
"361191","優惠券"
"361199","推播優惠"
"361211","信用卡綁定優惠"
"361214","邀請優惠"
"361216","優惠券"
"361229","15分未達優惠"
"361231","註冊優惠"
"361233","註冊優惠"
"361238","嗨到集點-三點獎勵"
"361240","嗨到集點-三點獎勵"
"361249","邀請優惠"
"361264","註冊優惠"
"361271","嗨到集點-三點獎勵"
"361282","嗨到集點-三點獎勵"
"361284","推播優惠"
"361285","推播優惠"
"361289","50元優惠券"
"361290","推播優惠"
"361298","優惠券"
"361302","50元優惠券"
"361303","推播優惠"
"361304","推播優惠"
"361311","優惠券"
"361312","嗨到集點-三點獎勵"
"361318","信用卡綁定優惠"
"361320","信用卡綁定優惠"
"361322","50元優惠券"
"361331","註冊優惠"
"361332","50元優惠券"
"361333","註冊優惠"
"361337","50元優惠券"
"361338","邀請優惠"
"361355","優惠券"
"361358","優惠券"
"361365","信用卡綁定優惠"
"361368","優惠券"
"361369","邀請優惠"
"361375","50元優惠券"
"361376","推播優惠"
"361387","50元優惠券"
"361391","優惠券"
"361394","註冊優惠"
"361398","嗨到集點-三點獎勵"
"361408","50元優惠券"
"361423","註冊優惠"
"361426","嗨到集點-三點獎勵"
"361428","嗨到集點-三點獎勵"
"361429","優惠券"
"361430","嗨到集點-六點獎勵"
"361431","嗨到集點-六點獎勵"
"361439","邀請優惠"
"361441","50元優惠券"
"361443","15分未達優惠"
"361444","優惠券"
"361445","TADD防制酒駕協會"
"361454","嗨到集點-三點獎勵"
"361456","邀請優惠"
"361457","邀請優惠"
"361458","邀請優惠"
"361459","邀請優惠"
"361460","註冊優惠"
"361462","邀請優惠"
"361466","推播優惠"
"361467","邀請優惠"
"361468","優惠券"
"361472","優惠券"
"361479","優惠券"
"361485","優惠券"
"361487","嗨到集點-三點獎勵"
"361491","15分未達優惠"
"361492","優惠券"
"361493","50元優惠券"
"361496","嗨到集點-三點獎勵"
"361503","邀請優惠"
"361510","邀請優惠"
"361521","邀請優惠"
"361522","邀請優惠"
"361526","邀請優惠"
"361531","嗨到集點-三點獎勵"
"361533","邀請優惠"
"361547","邀請優惠"
"361549","邀請優惠"
"361562","邀請優惠"
"361568","推播優惠"
"361569","推播優惠"
"361571","優惠券"
"361574","50元優惠券"
"361576","信用卡綁定優惠"
"361578","註冊優惠"
"361581","註冊優惠"
"361585","邀請優惠"
"361595","邀請優惠"
"361600","註冊優惠"
"361610","邀請優惠"
"361613","邀請優惠"
"361617","邀請優惠"
"361621","嗨到集點-三點獎勵"
"361622","嗨到集點-三點獎勵"
"361624","嗨到集點-三點獎勵"
"361634","註冊優惠"
"361643","50元優惠券"
"361644","50元優惠券"
"361647","邀請優惠"
"361656","嗨到集點-十點獎勵"
"361671","優惠券"
"361680","推播優惠"
"361690","優惠券"
"361693","line首次優惠"
"361707","50元優惠券"
"361717","註冊優惠"
"361719","50元優惠券"
"361721","註冊優惠"
"361722","優惠券"
"361729","50元優惠券"
"361732","註冊優惠"
"361743","推播優惠"
"361747","嗨到集點-十點獎勵"
"361751","嗨到集點-六點獎勵"
"361753","嗨到集點-六點獎勵"
"361755","優惠券"
"361760","15分未達優惠"
"361761","邀請優惠"
"361764","15分未達優惠"
"361771","邀請優惠"
"361773","嗨到集點-六點獎勵"
"361777","邀請優惠"
"361783","推播優惠"
"361788","信用卡綁定優惠"
"361793","信用卡綁定優惠"
"361794","50元優惠券"
"361799","推播優惠"
"361808","嗨到集點-六點獎勵"
"361812","註冊優惠"
"361814","註冊優惠"
"361822","優惠券"
"361828","優惠券"
"361842","優惠券"
"361843","邀請優惠"
"361844","50元優惠券"
"361848","推播優惠"
"361865","嗨到集點-三點獎勵"
"361868","推播優惠"
"361873","註冊優惠"
"361876","推播優惠"
"361880","50元優惠券"
"361882","註冊優惠"
"361886","50元優惠券"
"361888","註冊優惠"
"361891","嗨到集點-三點獎勵"
"361900","台新信用卡首用優惠"
"361905","推播優惠"
"361918","50元優惠券"
"361920","推播優惠"
"361931","推播優惠"
"361934","優惠券"
"361935","邀請優惠"
"361938","15分未達優惠"
"361939","推播優惠"
"361943","推播優惠"
"361944","50元優惠券"
"361949","推播優惠"
"361950","推播優惠"
"361963","註冊優惠"
"361984","台新卡友禮遇"
"361986","推播優惠"
"361987","台新卡友禮遇"
"361990","15分未達優惠"
"361991","台新卡友禮遇"
"361993","優惠券"
"361996","推播優惠"
"362000","推播優惠"
"362007","優惠券"
"362017","優惠券"
"362021","嗨到集點-十點獎勵"
"362029","300元首用優惠券"
"362030","50元優惠券"
"362031","50元優惠券"
"362033","推播優惠"
"362034","推播優惠"
"362036","註冊優惠"
"362037","註冊優惠"
"362040","優惠券"
"362041","50元優惠券"
"362042","嗨到集點-十點獎勵"
"362046","嗨到集點-十點獎勵"
"362050","嗨到集點-十點獎勵"
"362057","嗨到集點-十點獎勵"
"362073","優惠券"
"362074","台新卡友禮遇"
"362076","優惠券"
"362078","優惠券"
"362081","註冊優惠"
"362088","註冊優惠"
"362090","優惠券"
"362103","嗨到集點-十點獎勵"
"362107","嗨到集點-三點獎勵"
"362108","嗨到集點-三點獎勵"
"362109","推播優惠"
"362113","嗨到集點-三點獎勵"
"362114","嗨到集點-三點獎勵"
"362115","50元優惠券"
"362118","註冊優惠"
"362133","推播優惠"
"362134","50元優惠券"
"362135","優惠券"
"362137","推播優惠"
"362145","優惠券"
"362147","優惠券"
"362166","推播優惠"
"362169","註冊優惠"
"362170","推播優惠"
"362172","邀請優惠"
"362175","邀請優惠"
"362177","優惠券"
"362181","優惠券"
"362188","嗨到集點-十點獎勵"
"362190","50元優惠券"
"362193","優惠券"
"362195","推播優惠"
"362200","嗨到集點-十點獎勵"
"362207","邀請優惠"
"362208","50元優惠券"
"362209","邀請優惠"
"362212","註冊優惠"
"362221","嗨到集點-六點獎勵"
"362228","50元優惠券"
"362234","註冊優惠"
"362243","推播優惠"
"362247","推播優惠"
"362249","優惠券"
"362251","嗨到集點-三點獎勵"
"362256","嗨到集點-三點獎勵"
"362257","嗨到集點-三點獎勵"
"362258","邀請優惠"
"362263","註冊優惠"
"362275","嗨到集點-六點獎勵"
"362284","信用卡綁定優惠"
"362285","信用卡綁定優惠"
"362289","15分未達優惠"
"362299","50元優惠券"
"362304","優惠券"
"362316","邀請優惠"
"362324","優惠券"
"362329","邀請優惠"
"362332","優惠券"
"362338","幫朋友叫代駕獎勵"
"362339","50元優惠券"
"362340","line首次優惠"
"362341","幫朋友叫代駕獎勵"
"362345","嗨到集點-六點獎勵"
"362360","台新信用卡首用優惠"
"362363","台新信用卡首用優惠"
"362373","推播優惠"
"362375","推播優惠"
"362380","邀請優惠"
"362381","邀請優惠"
"362385","50元優惠券"
"362387","註冊優惠"
"362393","推播優惠"
"362395","註冊優惠"
"362397","推播優惠"
"362406","邀請優惠"
"362416","註冊優惠"
"362417","嗨到集點-三點獎勵"
"362422","推播優惠"
"362424","信用卡綁定優惠"
"362425","優惠券"
"362428","50元優惠券"
"362431","註冊優惠"
"362433","推播優惠"
"362436","推播優惠"
"362439","50元優惠券"
"362444","註冊優惠"
"362448","優惠券"
"362454","註冊優惠"
"362456","註冊優惠"
"362459","line首次優惠"
"362468","推播優惠"
"362469","優惠券"
"362472","信用卡綁定優惠"
"362474","優惠券"
"362486","line首次優惠"
"362487","邀請優惠"
"362489","邀請優惠"
"362491","邀請優惠"
"362495","邀請優惠"
"362499","信用卡綁定優惠"
"362500","推播優惠"
"362509","15分未達優惠"
"362511","嗨到集點-三點獎勵"
"362513","優惠券"
"362522","推播優惠"
"362532","信用卡綁定優惠"
"362535","註冊優惠"
"362536","註冊優惠"
"362539","嗨到集點-三點獎勵"
"362540","嗨到集點-三點獎勵"
"362541","邀請優惠"
"362544","line首次優惠"
"362548","優惠券"
"362561","15分未達優惠"
"362570","優惠券"
"362572","推播優惠"
"362573","推播優惠"
"362576","邀請優惠"
"362589","推播優惠"
"362590","推播優惠"
"362593","註冊優惠"
"362612","邀請優惠"
"362618","邀請優惠"
"362624","嗨到集點-六點獎勵"
"362630","註冊優惠"
"362638","邀請優惠"
"362639","邀請優惠"
"362644","邀請優惠"
"362650","註冊優惠"
"362661","優惠券"
"362666","嗨到集點-十點獎勵"
"362668","台新信用卡首用優惠"
"362673","邀請優惠"
"362676","嗨到集點-十點獎勵"
"362681","嗨到集點-十點獎勵"
"362684","嗨到集點-十點獎勵"
"362686","邀請優惠"
"362688","邀請優惠"
"362696","優惠券"
"362699","邀請優惠"
"362705","邀請優惠"
"362707","註冊優惠"
"362708","50元優惠券"
"362709","兆豐頂級卡友2020優惠"
"362714","嗨到集點-三點獎勵"
"362719","註冊優惠"
"362725","邀請優惠"
"362742","嗨到集點-六點獎勵"
"362751","嗨到集點-十點獎勵"
"362755","邀請優惠"
"362756","註冊優惠"
"362758","註冊優惠"
"362763","台新信用卡首用優惠"
"362768","台新信用卡首用優惠"
"362780","嗨到集點-六點獎勵"
"362781","優惠券"
"362782","15分未達優惠"
"362786","推播優惠"
"362790","邀請優惠"
"362792","嗨到集點-十點獎勵"
"362797","幫朋友叫代駕獎勵"
"362808","50元優惠券"
"362817","50元優惠券"
"362818","註冊優惠"
"362822","推播優惠"
"362825","邀請優惠"
"362827","推播優惠"
"362828","推播優惠"
"362829","註冊優惠"
"362835","邀請優惠"
"362850","嗨到集點-十點獎勵"
"362864","註冊優惠"
"362873","推播優惠"
"362876","註冊優惠"
"362886","嗨到集點-六點獎勵"
"362887","嗨到集點-三點獎勵"
"362895","50元優惠券"
"362896","15分未達優惠"
"362907","line首次優惠"
"362921","50元優惠券"
"362926","信用卡綁定優惠"
"362930","line首次優惠"
"362932","註冊優惠"
"362933","推播優惠"
"362934","優惠券"
"362938","台新卡友禮遇"
"362945","50元優惠券"
"362947","註冊優惠"
"362948","註冊優惠"
"362949","註冊優惠"
"362950","嗨到集點-十點獎勵"
